document_char_count,document_sentence_count,document_sentence_density,document_stopword_count,document_word_count,summary_char_count,summary_sentence_count,summary_sentence_density,summary_stopword_count,summary_word_count
2217,23,0.04956896551724138,234,464,417,8,0.09195402298850575,38,87
13262,142,0.048365122615803814,1586,2936,277,4,0.06153846153846154,29,65
3862,50,0.0572737686139748,458,873,281,3,0.05454545454545454,22,55
10359,104,0.046181172291296625,1188,2252,487,4,0.0425531914893617,44,94
2930,28,0.0438871473354232,355,638,408,6,0.07142857142857142,41,84
9410,71,0.03800856531049251,916,1868,505,8,0.07407407407407407,51,108
8450,85,0.04748603351955307,931,1790,437,3,0.03296703296703297,41,91
9198,121,0.061390157280568236,1067,1971,323,3,0.04411764705882353,27,68
2910,20,0.034782608695652174,254,575,417,5,0.0641025641025641,33,78
10784,106,0.04667547335975341,1122,2271,358,3,0.04411764705882353,30,68
8840,162,0.0801980198019802,1051,2020,156,2,0.05555555555555555,18,36
6181,74,0.0536231884057971,771,1380,437,6,0.06741573033707865,33,89
9414,102,0.054691689008042894,905,1865,478,6,0.05825242718446602,47,103
2050,18,0.044226044226044224,211,407,304,4,0.06557377049180328,27,61
2872,25,0.03918495297805643,364,638,387,6,0.07692307692307693,36,78
11611,116,0.046811945117029866,1338,2478,296,3,0.05084745762711865,29,59
7214,76,0.0491273432449903,813,1547,397,4,0.05405405405405406,25,74
3655,22,0.032210834553440704,328,683,419,6,0.0759493670886076,34,79
10379,108,0.048214285714285716,1238,2240,466,5,0.058823529411764705,35,85
14115,146,0.046275752773375596,1789,3155,191,3,0.08333333333333333,11,36
1856,27,0.0665024630541872,199,406,200,4,0.11764705882352941,11,34
3208,31,0.05263157894736842,262,589,441,5,0.05952380952380952,35,84
3227,51,0.06606217616580311,416,772,230,3,0.06521739130434782,19,46
8383,59,0.03650990099009901,779,1616,403,4,0.05128205128205128,31,78
11146,116,0.050194720900043274,1182,2311,353,6,0.09230769230769231,24,65
14359,173,0.058229552339279705,1457,2971,278,3,0.05263157894736842,27,57
13557,139,0.04585945232596503,1649,3031,276,4,0.06896551724137931,23,58
5448,58,0.05056669572798605,604,1147,352,3,0.04477611940298507,24,67
13073,159,0.05549738219895288,1538,2865,224,3,0.07142857142857142,15,42
3826,17,0.02109181141439206,408,806,236,3,0.06382978723404255,21,47
3344,28,0.04516129032258064,250,620,438,6,0.0759493670886076,28,79
6344,96,0.06662040249826509,783,1441,360,4,0.06153846153846154,25,65
10060,161,0.0724898694281855,1234,2221,374,4,0.06060606060606061,24,66
3539,43,0.05955678670360111,349,722,399,7,0.0875,37,80
3147,25,0.04159733777038269,276,601,431,8,0.1038961038961039,30,77
8691,75,0.04091653027823241,959,1833,297,3,0.05357142857142857,23,56
12999,112,0.04202626641651032,1450,2665,394,5,0.06329113924050633,35,79
7081,72,0.047524752475247525,777,1515,392,4,0.05194805194805195,37,77
5735,101,0.0821806346623271,624,1229,355,6,0.0821917808219178,30,73
5063,45,0.04043126684636118,613,1113,372,3,0.041666666666666664,31,72
7540,67,0.043619791666666664,797,1536,305,4,0.06060606060606061,24,66
11177,109,0.05095839177185601,1015,2139,262,3,0.06818181818181818,15,44
6776,75,0.05315379163713678,766,1411,322,6,0.09523809523809523,27,63
10326,111,0.04866286716352477,1219,2281,321,5,0.06666666666666667,42,75
10381,120,0.0555812876331635,1098,2159,340,3,0.047619047619047616,24,63
7302,89,0.053102625298329355,1015,1676,203,5,0.1111111111111111,20,45
6447,87,0.06304347826086956,718,1380,366,4,0.06060606060606061,26,66
14224,246,0.07203513909224012,1887,3415,467,4,0.043478260869565216,38,92
4312,41,0.05125,355,800,394,6,0.08,30,75
2076,27,0.060267857142857144,243,448,244,6,0.10714285714285714,30,56
6373,66,0.04996214988644966,684,1321,471,5,0.05154639175257732,47,97
14274,145,0.04703211157963023,1708,3083,319,4,0.06779661016949153,23,59
11331,87,0.03434662455586261,1475,2533,520,6,0.06593406593406594,37,91
7386,80,0.04941321803582458,857,1619,431,4,0.04878048780487805,39,82
6912,70,0.04946996466431095,736,1415,410,3,0.038461538461538464,35,78
19483,175,0.04184600669536107,2308,4182,223,3,0.08571428571428572,13,35
10697,100,0.04672897196261682,1129,2140,264,3,0.06,23,50
2652,32,0.056239015817223195,262,569,186,3,0.07317073170731707,17,41
7044,98,0.06409417920209287,814,1529,346,5,0.07936507936507936,24,63
6489,59,0.04256854256854257,714,1386,362,5,0.07246376811594203,34,69
20809,222,0.04569781803211198,2548,4858,186,2,0.05555555555555555,16,36
7913,79,0.04879555281037678,827,1619,371,3,0.03896103896103896,36,77
7994,106,0.06439854191980558,833,1646,260,2,0.041666666666666664,18,48
10267,100,0.04484304932735426,1237,2230,481,4,0.04081632653061224,47,98
6285,71,0.05378787878787879,676,1320,289,3,0.05660377358490566,22,53
4492,54,0.05075187969924812,598,1064,220,4,0.0851063829787234,18,47
8454,109,0.0573986308583465,1015,1899,399,3,0.0379746835443038,36,79
9078,92,0.04639435199193142,1126,1983,468,5,0.05747126436781609,41,87
9406,149,0.07177263969171484,1097,2076,219,4,0.09302325581395349,16,43
3247,29,0.03967168262653899,369,731,342,5,0.07042253521126761,29,71
13185,228,0.07760381211708646,1512,2938,240,3,0.06521739130434782,18,46
2356,29,0.05642023346303502,268,514,254,3,0.05357142857142857,29,56
7471,68,0.043037974683544304,831,1580,366,4,0.05128205128205128,36,78
9506,78,0.04039357845675816,1006,1931,483,5,0.054945054945054944,42,91
3115,34,0.05546492659053834,299,613,372,6,0.0821917808219178,31,73
5695,78,0.06382978723404255,620,1222,260,3,0.05660377358490566,20,53
16228,214,0.06255480853551593,1756,3421,351,5,0.06097560975609756,44,82
4519,49,0.05285868392664509,485,927,405,4,0.05333333333333334,35,75
12781,139,0.05005401512423478,1459,2777,289,3,0.057692307692307696,18,52
10653,148,0.06231578947368421,1259,2375,376,5,0.06578947368421052,38,76
10121,102,0.050073637702503684,1045,2037,394,4,0.05,42,80
3100,43,0.06564885496183206,348,655,352,7,0.09859154929577464,33,71
9278,66,0.03550295857988166,1018,1859,464,4,0.046511627906976744,36,86
10870,73,0.034695817490494295,1026,2104,419,5,0.060240963855421686,37,83
7610,131,0.0784431137724551,894,1670,334,3,0.05,23,60
9105,73,0.03770661157024793,988,1936,463,5,0.05434782608695652,37,92
2234,2,0.0031746031746031746,279,630,116,2,0.07692307692307693,7,26
3667,55,0.056584362139917695,420,972,122,2,0.1,5,20
7378,177,0.09882747068676717,944,1791,225,4,0.0851063829787234,24,47
11016,162,0.06716417910447761,1240,2412,293,3,0.05263157894736842,16,57
6295,93,0.0640495867768595,762,1452,375,4,0.04819277108433735,47,83
6939,100,0.0648508430609598,860,1542,170,3,0.07894736842105263,18,38
3725,35,0.048678720445062586,381,719,377,5,0.07142857142857142,31,70
3269,32,0.04129032258064516,407,775,233,3,0.08108108108108109,12,37
9152,128,0.059785147127510506,1256,2141,299,3,0.057692307692307696,16,52
10914,134,0.053858520900321546,1334,2488,222,4,0.09090909090909091,15,44
9728,141,0.06717484516436398,1118,2099,551,6,0.05825242718446602,45,103
9488,100,0.04428697962798937,1358,2258,464,4,0.047058823529411764,31,85
13583,166,0.053617571059431525,1773,3096,363,3,0.04,33,75
3499,38,0.05128205128205128,391,741,289,3,0.05084745762711865,24,59
3976,43,0.05058823529411765,434,850,299,4,0.06779661016949153,23,59
2980,29,0.04974271012006861,301,583,390,6,0.08333333333333333,30,72
7967,128,0.07715491259795057,810,1659,369,4,0.057971014492753624,27,69
13201,141,0.04701567189063021,1618,2999,163,3,0.08333333333333333,17,36
6433,59,0.04380103934669636,710,1347,369,4,0.057971014492753624,29,69
9232,86,0.043478260869565216,1046,1978,344,4,0.06451612903225806,21,62
11260,153,0.059533073929961086,1407,2570,248,4,0.08163265306122448,22,49
5755,58,0.042028985507246375,668,1380,293,3,0.05555555555555555,15,54
6540,106,0.07104557640750671,842,1492,247,4,0.07547169811320754,28,53
3132,22,0.03985507246376811,221,552,340,4,0.05714285714285714,30,70
3746,29,0.04160688665710186,325,697,431,7,0.08536585365853659,36,82
8660,77,0.0447934845840605,847,1719,470,5,0.05102040816326531,48,98
7122,93,0.060824068018312624,825,1529,366,3,0.043478260869565216,27,69
8794,125,0.06294058408862034,1098,1986,374,6,0.08333333333333333,26,72
8087,93,0.054770318021201414,880,1698,367,4,0.0547945205479452,33,73
3487,32,0.0512,268,625,411,6,0.0821917808219178,29,73
13648,122,0.040980853207927444,1645,2977,248,4,0.07142857142857142,29,56
17195,217,0.05971381397908641,1915,3634,226,3,0.06666666666666667,16,45
3391,28,0.040345821325648415,339,694,371,7,0.09333333333333334,27,75
10226,133,0.05562526139690506,1260,2391,263,4,0.07692307692307693,21,52
1913,46,0.11219512195121951,185,410,180,3,0.075,15,40
3374,40,0.050188205771643665,439,797,241,3,0.061224489795918366,20,49
3976,35,0.04895104895104895,313,715,417,6,0.07228915662650602,34,83
1953,21,0.043209876543209874,283,486,191,4,0.09523809523809523,18,42
16663,227,0.061937244201909956,1898,3665,218,3,0.07317073170731707,17,41
3501,32,0.04591104734576758,343,697,372,6,0.0759493670886076,34,79
6900,92,0.05579138872043663,920,1649,208,3,0.0625,22,48
5753,70,0.05368098159509203,714,1304,236,4,0.08,18,50
7400,69,0.04256631708821715,902,1621,382,5,0.0684931506849315,31,73
11677,184,0.07195932733672272,1363,2557,305,4,0.06666666666666667,28,60
4545,38,0.03873598369011213,531,981,308,4,0.06153846153846154,28,65
4316,44,0.04378109452736319,576,1005,239,5,0.1282051282051282,14,39
11827,125,0.049270792274339774,1380,2537,386,5,0.0641025641025641,38,78
14039,190,0.05961719485409476,1784,3187,223,3,0.07692307692307693,12,39
8445,104,0.05442176870748299,1044,1911,547,9,0.07894736842105263,50,114
15393,151,0.04724655819774718,1653,3196,259,3,0.07142857142857142,12,42
9984,116,0.056174334140435836,1050,2065,497,5,0.05154639175257732,44,97
3956,50,0.05707762557077625,432,876,184,3,0.08333333333333333,14,36
4528,71,0.07092907092907093,542,1001,199,3,0.08333333333333333,13,36
14143,216,0.06900958466453674,1736,3130,173,3,0.09375,10,32
8348,106,0.06217008797653959,822,1705,434,4,0.05,35,80
16878,176,0.048458149779735685,1908,3632,245,4,0.0784313725490196,24,51
5320,47,0.04226618705035971,587,1112,410,4,0.0449438202247191,39,89
8590,56,0.032520325203252036,863,1722,422,4,0.046511627906976744,39,86
14136,209,0.06438693776956254,1851,3246,277,5,0.09433962264150944,23,53
12384,128,0.04678362573099415,1571,2736,451,4,0.043010752688172046,42,93
4945,74,0.0666066606660666,626,1111,315,4,0.06896551724137931,25,58
6796,79,0.05463347164591978,749,1446,380,3,0.038461538461538464,41,78
11402,174,0.06904761904761905,1408,2520,462,6,0.06,50,100
4334,58,0.05888324873096447,552,985,253,3,0.06976744186046512,15,43
5282,59,0.047850770478507706,711,1233,389,4,0.04819277108433735,41,83
8690,109,0.05558388577256502,1044,1961,382,4,0.04878048780487805,37,82
8165,114,0.060897435897435896,1074,1872,413,6,0.07407407407407407,37,81
12998,113,0.04024216524216524,1554,2808,254,3,0.058823529411764705,25,51
7633,105,0.06481481481481481,823,1620,375,6,0.07792207792207792,35,77
15237,173,0.05165721110779337,1889,3349,231,3,0.07692307692307693,13,39
3850,36,0.04768211920529802,381,755,383,6,0.07317073170731707,43,82
11727,133,0.051590380139643136,1346,2578,346,4,0.06153846153846154,30,65
7517,68,0.04179471419791026,865,1627,310,3,0.046153846153846156,31,65
12767,104,0.03890759446315002,1382,2673,428,3,0.03488372093023256,40,86
5967,59,0.04765751211631664,608,1238,244,3,0.06818181818181818,13,44
1235,5,0.01730103806228374,128,289,235,3,0.06521739130434782,19,46
2273,20,0.04158004158004158,276,481,150,5,0.15151515151515152,15,33
3215,51,0.07152875175315568,362,713,231,3,0.061224489795918366,19,49
4961,80,0.06831767719897523,674,1171,205,5,0.1111111111111111,21,45
5575,56,0.045565500406834825,675,1229,389,4,0.044444444444444446,43,90
1520,39,0.10051546391752578,133,388,113,2,0.07692307692307693,11,26
11858,117,0.05008561643835616,1107,2336,448,3,0.031914893617021274,37,94
14419,150,0.04793863854266539,1755,3129,160,2,0.0625,12,32
9104,85,0.042058386937159825,1124,2021,264,4,0.06896551724137931,27,58
6747,81,0.056055363321799306,772,1445,386,3,0.04225352112676056,30,71
5939,60,0.04698512137823023,711,1277,476,4,0.043010752688172046,40,93
6083,51,0.04031620553359684,656,1265,288,3,0.05357142857142857,23,56
3086,44,0.06258890469416785,378,703,279,5,0.09433962264150944,20,53
3130,33,0.0532258064516129,306,620,369,4,0.0625,27,64
14322,140,0.04704301075268817,1581,2976,380,5,0.0641025641025641,34,78
3883,36,0.04639175257731959,345,776,433,5,0.0625,32,80
4502,43,0.045744680851063826,477,940,426,4,0.05128205128205128,31,78
12458,110,0.04109077325364214,1458,2677,229,3,0.06521739130434782,21,46
10333,105,0.04689593568557392,1301,2239,627,6,0.044444444444444446,72,135
6196,76,0.05499276410998553,717,1382,445,5,0.053763440860215055,42,93
13810,231,0.07324032974001268,1640,3154,183,3,0.06666666666666667,21,45
9199,117,0.05625,1097,2080,299,3,0.04918032786885246,27,61
9429,93,0.04682779456193353,1080,1986,342,3,0.045454545454545456,23,66
11060,167,0.06929460580912863,1286,2410,495,4,0.04395604395604396,40,91
13057,102,0.03770794824399261,1473,2705,253,3,0.06666666666666667,18,45
10706,125,0.05258729490954985,1326,2377,345,5,0.07352941176470588,27,68
8289,102,0.053487152595700055,1093,1907,283,4,0.06153846153846154,36,65
12453,139,0.05593561368209256,1279,2485,265,3,0.058823529411764705,27,51
2879,37,0.06379310344827586,264,580,260,6,0.12244897959183673,16,49
10904,103,0.04342327150084317,1287,2372,385,3,0.039473684210526314,30,76
9636,85,0.0449497620306716,898,1891,552,5,0.04672897196261682,44,107
12071,128,0.05107741420590583,1353,2506,489,5,0.050505050505050504,46,99
8621,114,0.06329816768461966,953,1801,206,4,0.09090909090909091,21,44
11072,136,0.054905127169963666,1420,2477,364,4,0.06779661016949153,20,59
11331,158,0.060420650095602296,1412,2615,268,3,0.05357142857142857,21,56
8541,93,0.05473808122424956,928,1699,293,3,0.05357142857142857,26,56
7817,113,0.06460834762721555,917,1749,292,3,0.05357142857142857,25,56
6723,53,0.03908554572271387,706,1356,319,4,0.06557377049180328,29,61
9306,177,0.08224907063197026,1108,2152,221,3,0.061224489795918366,20,49
3275,25,0.040453074433656956,266,618,337,5,0.08333333333333333,20,60
3285,21,0.03343949044585987,296,628,389,6,0.07692307692307693,37,78
11753,141,0.04933519944016795,1612,2858,275,4,0.07142857142857142,24,56
8403,90,0.05,902,1800,393,5,0.058823529411764705,37,85
4124,26,0.032418952618453865,400,802,307,6,0.08571428571428572,34,70
26785,365,0.061036789297658864,3418,5980,352,5,0.06756756756756757,36,74
4976,107,0.09394205443371378,519,1139,231,2,0.03773584905660377,27,53
2586,28,0.053231939163498096,259,526,348,5,0.07352941176470588,30,68
2684,28,0.051470588235294115,270,544,273,5,0.08928571428571429,25,56
11870,167,0.06187476843275287,1500,2699,172,2,0.05555555555555555,15,36
7946,83,0.04946364719904649,868,1678,379,4,0.056338028169014086,29,71
3322,31,0.050243111831442464,261,617,398,7,0.1,25,70
11802,172,0.06417910447761194,1470,2680,383,3,0.04054054054054054,30,74
14523,144,0.04428044280442804,1760,3252,185,2,0.05263157894736842,18,38
2731,31,0.05317324185248713,281,583,183,4,0.1,17,40
3823,35,0.042839657282741736,414,817,330,4,0.06060606060606061,28,66
15406,142,0.04370575561711296,1711,3249,161,2,0.06451612903225806,15,31
3386,45,0.06726457399103139,338,669,425,8,0.0975609756097561,27,82
6719,75,0.05353319057815846,745,1401,329,3,0.046153846153846156,28,65
3777,42,0.057455540355677154,340,731,495,4,0.041666666666666664,41,96
6889,46,0.031060094530722483,845,1481,257,3,0.06521739130434782,17,46
16766,211,0.05256601893373194,2267,4014,259,3,0.05555555555555555,25,54
9537,226,0.10390804597701149,1163,2175,218,3,0.06666666666666667,21,45
15693,229,0.06643458079489412,1790,3447,312,3,0.04838709677419355,30,62
9940,114,0.05077951002227171,1307,2245,420,4,0.04395604395604396,45,91
9389,105,0.05279034690799397,1023,1989,327,3,0.045454545454545456,27,66
8334,63,0.03815869170199879,828,1651,315,4,0.06060606060606061,29,66
4004,15,0.01698754246885617,308,883,135,2,0.07407407407407407,10,27
6409,80,0.05706134094151213,751,1402,421,4,0.05,35,80
11008,178,0.07407407407407407,1318,2403,231,2,0.045454545454545456,14,44
9061,116,0.06070120355834641,1015,1911,388,4,0.057971014492753624,27,69
4761,40,0.03992015968063872,487,1002,435,8,0.09876543209876543,31,81
8404,62,0.03333333333333333,1068,1860,272,4,0.07547169811320754,20,53
13179,184,0.06552706552706553,1403,2808,322,4,0.05970149253731343,28,67
3880,28,0.038781163434903045,339,722,632,6,0.047619047619047616,53,126
3079,28,0.041176470588235294,373,680,392,6,0.07317073170731707,39,82
3748,31,0.04068241469816273,402,762,239,3,0.06,28,50
11760,133,0.0531150159744409,1314,2504,326,4,0.06451612903225806,23,62
10121,109,0.04945553539019964,1176,2204,321,4,0.056338028169014086,34,71
2858,28,0.040697674418604654,351,688,270,6,0.11320754716981132,22,53
13069,246,0.08433321906067878,1472,2917,198,3,0.08333333333333333,11,36
11585,111,0.04307334109429569,1472,2577,258,2,0.0425531914893617,19,47
7404,80,0.05063291139240506,839,1580,372,4,0.05970149253731343,23,67
10121,114,0.05236564079007809,1133,2177,534,5,0.04854368932038835,46,103
12081,211,0.07611832611832611,1514,2772,148,3,0.07692307692307693,22,39
9796,100,0.04828585224529213,1077,2071,386,3,0.039473684210526314,33,76
12722,461,0.14847020933977456,1446,3105,209,4,0.1,15,40
3291,40,0.06134969325153374,306,652,309,5,0.08196721311475409,28,61
557,5,0.04504504504504504,42,111,233,3,0.06521739130434782,19,46
2916,33,0.052884615384615384,326,624,151,3,0.10714285714285714,9,28
8136,104,0.055378061767838126,1098,1878,443,4,0.041666666666666664,47,96
13583,207,0.06686046511627906,1683,3096,149,2,0.06666666666666667,12,30
19606,196,0.04550731367541212,2270,4307,222,2,0.05555555555555555,9,36
13306,169,0.0557571758495546,1630,3031,191,2,0.058823529411764705,12,34
1826,21,0.059322033898305086,165,354,275,3,0.0625,15,48
11394,105,0.04254457050243112,1328,2468,375,4,0.05263157894736842,30,76
4981,82,0.07831900668576887,517,1047,212,3,0.08108108108108109,14,37
3963,33,0.04370860927152318,377,755,419,6,0.07692307692307693,33,78
4928,43,0.043522267206477734,494,988,425,6,0.075,34,80
11200,112,0.04957945993802568,1090,2259,249,3,0.058823529411764705,27,51
3084,34,0.05676126878130217,282,599,394,6,0.0759493670886076,35,79
10945,125,0.05475251861585633,1218,2283,169,2,0.06896551724137931,9,29
7890,100,0.05973715651135006,817,1674,366,5,0.06944444444444445,30,72
9624,214,0.09485815602836879,1130,2256,118,2,0.08695652173913043,7,23
12277,148,0.05716492854383932,1325,2589,179,3,0.10344827586206896,11,29
5275,66,0.05871886120996441,589,1124,349,3,0.045454545454545456,24,66
7512,77,0.045942720763723154,937,1676,264,3,0.057692307692307696,27,52
8598,81,0.047479484173505275,874,1706,387,4,0.05555555555555555,32,72
3352,35,0.045992115637319315,393,761,213,3,0.06666666666666667,21,45
4154,77,0.07497565725413827,600,1027,236,3,0.058823529411764705,23,51
7563,82,0.048206937095825984,905,1701,328,4,0.06557377049180328,31,61
8925,88,0.05014245014245014,842,1755,405,4,0.05714285714285714,32,70
10967,124,0.05073649754500818,1320,2444,316,4,0.07017543859649122,19,57
13634,214,0.07032533683864607,1644,3043,167,2,0.06451612903225806,14,31
13464,173,0.05854483925549915,1561,2955,214,2,0.05,13,40
11180,162,0.06642066420664207,1307,2439,269,4,0.08333333333333333,19,48
2065,50,0.10183299389002037,245,491,480,4,0.041237113402061855,36,97
10985,136,0.056082474226804124,1328,2425,324,4,0.06060606060606061,27,66
4631,89,0.08864541832669323,504,1004,242,5,0.10638297872340426,24,47
12246,147,0.060369609856262836,1229,2435,351,4,0.057971014492753624,33,69
12494,149,0.05603610379842046,1419,2659,416,4,0.04878048780487805,43,82
12657,99,0.037134283570892726,1397,2666,193,3,0.08823529411764706,10,34
11298,111,0.04383886255924171,1467,2532,262,3,0.057692307692307696,27,52
8928,98,0.05093555093555094,990,1924,353,3,0.04225352112676056,27,71
12126,158,0.05804555473916238,1504,2722,412,4,0.043010752688172046,44,93
3220,37,0.05873015873015873,307,630,388,6,0.07792207792207792,40,77
10370,109,0.05,1138,2180,158,3,0.11538461538461539,9,26
10858,151,0.06304801670146137,1273,2395,256,3,0.05263157894736842,25,57
6598,82,0.06376360808709176,587,1286,363,3,0.05172413793103448,17,58
12076,113,0.042786823173040514,1411,2641,433,4,0.04395604395604396,39,91
10344,101,0.045888232621535664,1181,2201,387,3,0.04285714285714286,28,70
15034,160,0.04851425106124924,1785,3298,282,3,0.05263157894736842,23,57
11607,224,0.08440090429540316,1480,2654,238,3,0.06818181818181818,12,44
4248,71,0.07252298263534218,542,979,266,4,0.06557377049180328,29,61
3258,30,0.045871559633027525,323,654,448,5,0.058823529411764705,31,85
10670,108,0.04601619088197699,1323,2347,457,4,0.04597701149425287,42,87
5162,35,0.0319634703196347,557,1095,535,5,0.04854368932038835,41,103
7150,92,0.05974025974025974,802,1540,433,4,0.05128205128205128,31,78
2510,29,0.05291970802919708,278,548,208,3,0.07142857142857142,18,42
14305,164,0.05651274982770503,1510,2902,248,3,0.06818181818181818,15,44
3431,60,0.07623888182973317,381,787,179,3,0.07692307692307693,19,39
7827,74,0.04287369640787949,981,1726,547,6,0.05,57,120
2357,25,0.05411255411255411,219,462,319,4,0.06349206349206349,29,63
7707,81,0.049061175045427015,889,1651,275,4,0.06451612903225806,33,62
14191,145,0.04635549872122762,1697,3128,213,3,0.07142857142857142,16,42
8351,110,0.05759162303664921,1019,1910,176,2,0.05405405405405406,19,37
8240,94,0.05503512880562061,853,1708,403,4,0.04819277108433735,34,83
2930,29,0.04785478547854786,310,606,424,7,0.07954545454545454,40,88
9548,146,0.06972301814708691,1097,2094,477,4,0.038834951456310676,51,103
12809,202,0.06963116166839022,1584,2901,215,4,0.08333333333333333,19,48
7335,88,0.05365853658536585,942,1640,267,3,0.061224489795918366,17,49
7893,97,0.06028589185829708,790,1609,536,4,0.0380952380952381,46,105
10667,92,0.043233082706766915,1012,2128,368,4,0.056338028169014086,34,71
11952,153,0.06390977443609022,1182,2394,477,6,0.06593406593406594,36,91
9708,107,0.05149181905678537,1095,2078,213,3,0.07317073170731707,13,41
11146,97,0.0402991275446614,1260,2407,368,5,0.060240963855421686,44,83
3556,33,0.047895500725689405,348,689,344,5,0.06944444444444445,35,72
26946,245,0.042067307692307696,3187,5824,329,3,0.046153846153846156,28,65
6874,114,0.07554671968190854,849,1509,447,4,0.04597701149425287,41,87
3028,26,0.04498269896193772,248,578,340,5,0.078125,25,64
11268,202,0.08423686405337781,1278,2398,220,2,0.044444444444444446,18,45
8601,123,0.0633693972179289,1013,1941,454,4,0.04597701149425287,33,87
3411,43,0.055916775032509754,439,769,156,3,0.09090909090909091,17,33
11050,116,0.04608661104489471,1494,2517,536,5,0.043859649122807015,54,114
9340,66,0.034392912975508075,942,1919,283,3,0.05172413793103448,25,58
3220,18,0.028938906752411574,272,622,450,5,0.05555555555555555,36,90
4822,50,0.04830917874396135,557,1035,258,5,0.10869565217391304,18,46
14316,135,0.0439453125,1634,3072,301,3,0.05555555555555555,16,54
7374,141,0.08676923076923077,738,1625,162,3,0.1111111111111111,9,27
14207,113,0.03762903762903763,1588,3003,225,2,0.044444444444444446,22,45
13824,193,0.05902140672782875,1768,3270,209,3,0.06666666666666667,24,45
15938,165,0.047305045871559634,1851,3488,326,4,0.058823529411764705,30,68
12834,112,0.04392156862745098,1303,2550,315,3,0.04918032786885246,32,61
2608,26,0.04914933837429111,263,529,415,7,0.08333333333333333,39,84
14036,136,0.045561139028475715,1582,2985,558,6,0.05128205128205128,60,117
4380,61,0.06524064171122995,473,935,296,4,0.06896551724137931,21,58
8819,123,0.05979581915410792,1128,2057,409,4,0.05263157894736842,27,76
9035,98,0.05246252676659529,931,1868,437,3,0.03614457831325301,31,83
6339,72,0.053019145802650956,702,1358,294,4,0.06666666666666667,24,60
3127,38,0.05539358600583091,338,686,289,5,0.08771929824561403,24,57
7586,98,0.05864751645721125,898,1671,429,3,0.03529411764705882,30,85
13007,164,0.0573025856044724,1570,2862,237,4,0.09090909090909091,17,44
8564,111,0.05866807610993657,1020,1892,276,4,0.07272727272727272,23,55
4375,35,0.04107981220657277,423,852,372,5,0.06756756756756757,32,74
4195,35,0.041273584905660375,430,848,279,4,0.06557377049180328,32,61
4081,59,0.06570155902004454,471,898,208,4,0.0851063829787234,23,47
6054,104,0.07262569832402235,815,1432,380,4,0.04878048780487805,39,82
11974,122,0.04602036967182195,1460,2651,408,5,0.0641025641025641,34,78
5997,86,0.06814580031695722,707,1262,250,3,0.06382978723404255,21,47
7167,65,0.043859649122807015,761,1482,173,4,0.10526315789473684,19,38
11982,103,0.04034469251860556,1362,2553,253,3,0.061224489795918366,23,49
2938,30,0.04477611940298507,340,670,304,7,0.11666666666666667,23,60
8771,108,0.05853658536585366,985,1845,421,6,0.07317073170731707,45,82
9592,93,0.04576771653543307,1098,2032,285,4,0.06451612903225806,28,62
8531,94,0.055522740696987594,842,1693,356,4,0.06060606060606061,26,66
3469,25,0.0382262996941896,294,654,426,6,0.07142857142857142,36,84
3281,25,0.0374251497005988,300,668,305,4,0.07407407407407407,21,54
11730,143,0.05805927730410069,1304,2463,236,2,0.047619047619047616,16,42
7519,137,0.08583959899749373,807,1596,555,4,0.034482758620689655,55,116
5887,68,0.05263157894736842,690,1292,238,3,0.06666666666666667,17,45
8935,97,0.04752572268495835,1124,2041,342,4,0.056338028169014086,30,71
10386,138,0.06199460916442048,1178,2226,461,4,0.043010752688172046,45,93
7273,73,0.04812129202373105,809,1517,475,6,0.061224489795918366,53,98
2996,28,0.0436817472698908,359,641,299,6,0.0967741935483871,28,62
8284,99,0.05583756345177665,914,1773,171,2,0.07142857142857142,8,28
11165,83,0.035977459904638055,1201,2307,260,3,0.05660377358490566,25,53
12376,120,0.04302617425600574,1563,2789,412,4,0.05,37,80
17608,312,0.08214849921011058,1875,3798,226,2,0.05263157894736842,13,38
2309,27,0.05625,237,480,174,2,0.05714285714285714,15,35
9286,85,0.04422476586888657,1021,1922,328,3,0.05,24,60
13007,123,0.043741109530583216,1507,2812,560,5,0.04807692307692308,43,104
7536,68,0.04521276595744681,760,1504,338,3,0.045454545454545456,27,66
10741,101,0.044849023090586145,1253,2252,375,3,0.039473684210526314,38,76
9492,74,0.039508809396689805,1012,1873,334,4,0.06779661016949153,23,59
14966,109,0.036601746138347886,1477,2978,278,3,0.06,24,50
7172,118,0.06924882629107981,907,1704,496,5,0.05,47,100
14447,135,0.041628122109158186,1735,3243,223,3,0.06976744186046512,17,43
4155,34,0.038636363636363635,451,880,327,3,0.046153846153846156,30,65
7154,76,0.05117845117845118,788,1485,247,3,0.075,15,40
7339,71,0.044710327455919394,870,1588,201,3,0.07692307692307693,12,39
7249,56,0.03619909502262444,834,1547,322,4,0.05970149253731343,37,67
5650,106,0.0790454884414616,771,1341,337,4,0.056338028169014086,32,71
8051,77,0.04216867469879518,981,1826,327,4,0.06060606060606061,29,66
11092,157,0.06627268889826932,1286,2369,219,2,0.05,13,40
13783,157,0.05129042796471741,1723,3061,235,3,0.06976744186046512,14,43
15542,170,0.05108173076923077,1749,3328,210,3,0.06976744186046512,15,43
6525,78,0.05710102489019034,697,1366,402,4,0.05063291139240506,34,79
3456,35,0.04881450488145049,357,717,221,4,0.0975609756097561,19,41
6993,121,0.07342233009708737,662,1648,212,4,0.09090909090909091,19,44
